season,week,team,season_type,game_id,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,passing_10,passing_16,passing_20,passing_40,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,rushing_10,rushing_12,rushing_20,rushing_40,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,receiving_10,receiving_16,receiving_20,receiving_40,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,fumbles_forced_by_opp,fumbles_not_forced,fumbles_out_of_bounds,fumbles_total,fumbles_lost_total,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance,pt_att,pt_blocked,pt_long,pt_yards,pt_inside_20,pt_out_of_bounds,pt_downed,pt_touchback,pt_fair_caught,pt_returned,pt_return_yards,pt_return_tds,pt_net_yards
2011,12,HOU,REG,2011_12_HOU_JAX,JAX,18,28,127,1,0,0,0,0,0,98,74,4,-6.260243323492013,1.8643529878722296,0,4,2,2,0,31,88,1,2,1,5,-12.100879943114705,0,3,1,1,1,18,27,127,1,0,0,98,74,4,-6.69550018198991,0,4,2,2,0,0,47,0,20,0,0,1,7.0,48.0,13,1,29,6,0,0,0,0,2,0,0,0,0,7,80,4,2,1,0,3,1,7,91,1,45,2,2,0,0,53,1.0,0,0,1,0,1,0,0,0,0,0,0,0,53;33,,,86,0,0,2,2,0,0,1.0,0,0,0,0,0,10,0,56,436,3,2,2,1,1,4,4,0,412
2011,13,HOU,REG,2011_13_ATL_HOU,ATL,12,25,188,1,0,3,-13,1,1,310,70,9,1.0144817580961345,-15.097463011741638,0,7,5,4,1,44,162,1,0,0,9,-2.0292715672403574,0,6,5,0,0,12,25,188,1,0,0,310,70,9,8.70984901695314,0,7,5,4,1,0,35,4,6,0,0,0,0.0,0.0,11,2,34,12,0,0,0,0,0,0,0,0,0,5,35,5,1,0,0,1,1,3,10,3,54,1,2,1,0,43,0.5,0,0,0,1,0,0,0,0,0,0,1,0,43,54,,43,54,0,2,2,0,0,1.0,0,0,0,0,0,5,0,66,264,0,1,0,2,0,2,22,0,202
2011,14,HOU,REG,2011_14_HOU_CIN,CIN,26,44,300,2,1,5,-32,1,1,405,143,17,7.7108733184956835,2.254554416452135,0,13,10,3,0,28,144,0,1,1,7,-4.004682129132561,0,5,3,1,1,26,42,300,2,1,1,405,148,17,15.405090685418795,0,13,10,3,0,0,40,0,22,0,0,2,1.0,5.0,5,0,0,7,0,0,0,0,1,0,2,0,0,5,50,4,4,0,0,4,3,4,30,5,59,2,3,1,0,46,0.6666666666666666,0,0,1,1,0,0,0,0,0,1,0,0,46;33,47,,79,47,0,2,2,0,0,1.0,0,0,0,0,0,2,0,53,103,1,0,1,0,1,0,0,0,103
2011,15,HOU,REG,2011_15_CAR_HOU,CAR,19,30,212,0,2,2,-4,0,0,188,118,11,-6.374681074835676,-6.385853787263234,0,9,7,3,0,25,150,1,2,1,7,0.43911245052004233,0,4,4,1,0,19,30,212,0,0,0,188,118,11,-4.4902499221147405,0,9,7,3,0,0,35,12,18,0,0,0,2.0,10.0,3,0,0,3,0,0,0,0,1,-5,0,0,0,6,60,4,1,1,0,2,1,5,63,2,84,2,3,1,0,34,0.6666666666666666,0,1,1,0,0,0,0,0,0,1,0,0,26;34,49,,60,49,0,1,1,0,0,1.0,0,0,0,0,0,2,0,36,59,1,1,0,0,0,1,1,0,58
2011,16,HOU,REG,2011_16_HOU_IND,IND,13,16,132,0,0,4,-20,1,1,122,67,6,-6.886203597911365,11.365354806184769,0,6,4,1,0,31,171,1,1,0,7,0.3023120973213036,0,5,5,2,0,13,16,132,0,0,0,122,67,6,3.3250408812596355,0,6,4,1,0,0,46,0,24,0,0,2,3.0,19.0,6,0,0,7,0,0,0,0,1,0,1,0,0,11,84,2,2,0,0,2,1,3,16,1,33,3,3,0,0,44,1.0,0,0,2,1,0,0,0,0,0,0,0,0,44;35;31,,,110,0,0,1,1,0,0,1.0,0,0,0,0,0,6,0,50,253,1,0,0,1,4,1,20,0,213
2011,17,HOU,REG,2011_17_TEN_HOU,TEN,22,32,258,1,0,3,-23,1,1,228,92,11,2.2692187017966,6.408086515242053,0,9,6,5,1,30,152,1,0,0,9,-1.078514231383335,0,4,2,1,1,22,31,258,1,0,0,228,92,11,10.8468247489219,0,9,6,5,1,0,41,9,11,0,0,1,3.0,22.0,4,0,0,6,0,0,0,0,0,0,1,0,0,7,55,4,1,0,0,1,1,1,11,1,32,3,3,0,0,52,1.0,0,1,1,0,1,0,0,0,0,0,0,0,52;37;22,,,111,0,0,1,1,0,0,1.0,0,0,0,0,0,6,0,55,268,1,0,0,0,2,4,43,0,225
2011,18,HOU,POST,2011_18_CIN_HOU,CIN,11,20,159,1,0,2,-7,0,0,249,48,9,5.270441800508054,-6.411353349685669,0,7,4,3,1,35,188,2,0,0,9,3.7829860756755807,0,4,4,2,1,11,20,159,1,0,0,249,48,9,7.881706412568095,0,7,4,3,1,0,34,18,20,0,0,0,4.0,33.0,5,3,28,9,1,0,0,0,0,0,0,0,0,5,87,2,0,0,0,0,0,3,12,0,0,1,1,0,0,39,1.0,0,0,1,0,0,0,0,0,0,0,0,0,39,,,39,0,0,4,4,0,0,1.0,0,0,0,0,0,5,0,56,251,2,0,0,1,1,3,20,0,211
2011,19,HOU,POST,2011_19_HOU_BAL,BAL,17,35,184,0,3,0,0,0,0,402,57,11,-6.72220728240146,-9.839466554777962,0,11,7,0,0,28,131,1,1,0,5,0.7997097425268347,0,3,3,1,0,17,35,184,0,0,0,402,57,11,-6.72220728240146,0,11,7,0,0,0,33,19,23,0,0,2,5.0,36.0,6,0,0,7,0,2,0,0,2,0,0,0,0,3,20,5,2,1,0,3,1,6,4,4,133,2,3,1,0,40,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,1,0,40;33,50,,73,50,0,1,1,0,0,1.0,0,0,0,0,0,5,0,45,200,0,1,0,0,4,0,0,0,200
2012,1,HOU,REG,2012_01_MIA_HOU,MIA,20,31,266,1,0,2,-12,0,0,271,95,15,11.766993675082153,0.29568388577430477,0,13,6,5,0,35,83,2,0,0,3,-7.577883686100854,0,2,2,0,0,20,31,266,1,0,0,271,95,15,14.193625279345246,0,13,6,5,0,0,36,10,16,3,22,2,2.0,20.0,3,3,40,8,0,0,0,0,0,0,1,1,0,4,35,4,0,0,0,0,0,1,14,3,47,3,4,1,0,40,0.75,1,0,1,1,0,0,0,0,0,0,1,0,35;40;19,52,,94,52,0,3,3,0,0,1.0,0,0,0,0,0,5,0,55,218,1,1,1,0,1,2,76,1,142
2012,2,HOU,REG,2012_02_HOU_JAX,JAX,26,35,195,0,0,0,0,0,0,139,133,11,5.392683164875757,6.701179317065647,0,8,1,0,0,48,216,3,0,0,16,3.4399370724614533,0,6,5,1,0,26,35,195,0,0,0,139,133,11,5.392683164875757,0,8,1,0,0,0,27,1,3,4,21,0,3.0,24.0,7,0,0,2,0,1,0,0,0,0,1,0,0,10,64,3,0,1,1,1,0,6,77,2,58,2,2,0,0,37,1.0,0,0,2,0,0,0,0,0,0,0,0,0,31;37,,,68,0,0,3,3,0,0,1.0,0,0,0,0,0,6,0,58,299,1,0,1,2,0,3,32,0,227
2012,3,HOU,REG,2012_03_HOU_DEN,DEN,17,30,290,4,1,1,-6,0,0,337,129,13,17.59560353281986,3.278649704796927,0,11,6,4,3,34,152,0,1,1,7,-3.9968585887691006,0,3,2,2,0,17,28,290,4,0,0,337,129,13,19.706292416398266,0,11,6,4,3,0,50,0,10,6,17,0,3.0,14.0,7,0,0,12,0,0,0,0,0,0,1,0,0,9,69,3,1,0,0,1,1,4,19,1,0,1,1,0,0,41,1.0,0,0,0,1,0,0,0,0,0,0,0,0,41,,,41,0,0,4,4,0,0,1.0,0,0,0,0,0,5,0,66,271,1,0,0,1,0,4,29,0,222
2012,4,HOU,REG,2012_04_TEN_HOU,TEN,20,28,202,2,0,0,0,0,0,173,115,11,9.999624556454364,2.8186898146356856,0,8,4,3,0,31,95,1,0,0,5,-4.452199107256778,0,1,1,0,0,20,28,202,2,0,0,173,115,11,9.999624556454364,0,8,4,3,0,0,46,9,11,4,26,2,4.0,26.0,6,2,118,5,2,0,0,0,0,0,1,7,0,1,3,3,0,0,0,0,0,4,34,2,56,1,1,0,0,33,1.0,0,0,1,0,0,0,0,0,0,0,0,0,33,,,33,0,0,5,5,0,0,1.0,0,0,0,0,0,6,0,61,259,4,0,1,0,2,3,9,0,250
2012,5,HOU,REG,2012_05_HOU_NYJ,NYJ,14,28,209,1,1,0,0,0,0,251,97,10,7.440689698068656,-5.399162035721999,0,10,5,2,0,35,169,1,0,0,8,-0.4498518496771782,0,5,5,2,1,14,26,209,1,0,0,251,97,10,8.642451991766922,0,10,5,2,0,0,32,0,26,2,13,1,3.0,13.0,6,2,90,10,0,0,0,0,0,0,0,0,0,7,50,3,0,0,0,0,0,1,3,3,33,3,3,0,0,42,1.0,0,2,0,1,0,0,0,0,0,0,0,0,27;42;22,,,91,0,0,2,2,0,0,1.0,0,0,0,0,0,6,0,48,241,4,1,2,0,3,0,0,0,241
2012,6,HOU,REG,2012_06_GB_HOU,GB,22,38,255,0,3,3,-24,0,0,265,141,16,-3.0354481428304005,-8.51083444921594,0,17,3,1,0,28,90,2,1,0,6,-3.963629525358556,0,2,1,0,0,22,38,255,0,0,0,265,141,16,2.2736097955702554,0,17,3,1,0,1,47,14,14,5,15,0,2.0,10.0,7,0,0,5,0,0,0,0,1,-2,0,0,0,7,69,4,0,1,0,1,0,1,19,3,65,1,1,0,0,51,1.0,0,0,0,0,1,0,0,0,0,0,0,0,51,,,51,0,0,3,3,0,0,1.0,0,0,0,0,0,4,0,55,206,0,1,0,0,0,3,23,0,183
2012,7,HOU,REG,2012_07_BAL_HOU,BAL,23,37,256,2,0,2,-17,0,0,324,64,13,8.605788638876218,-2.5540384891870858,0,10,5,3,0,37,181,2,0,0,11,4.900261164351832,0,4,2,0,0,23,37,256,2,0,0,324,64,13,12.254384064409349,0,10,5,3,0,0,39,0,10,6,31,1,4.0,26.0,9,2,52,11,1,1,1,0,1,0,0,0,0,5,60,2,1,0,0,1,0,4,9,1,17,2,2,0,0,33,1.0,0,1,1,0,0,0,0,0,0,0,0,0,33;29,,,62,0,0,5,5,0,0,1.0,0,0,0,0,0,5,0,62,240,2,2,1,0,1,1,1,0,239
2012,9,HOU,REG,2012_09_BUF_HOU,BUF,19,27,268,2,0,2,-12,0,0,259,98,13,12.286794021613991,6.6423946508654845,0,13,5,3,0,32,118,1,0,0,8,-2.2072503662784584,0,5,3,1,0,19,27,268,2,0,0,259,98,13,15.881426856042912,0,13,5,3,0,0,46,1,11,6,12,1,4.0,9.0,11,0,0,6,0,0,0,0,0,0,1,0,0,7,42,5,0,0,0,0,0,2,34,4,62,0,1,0,1,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,46,0,0,46,3,3,0,0,1.0,0,0,0,0,0,5,0,58,247,0,1,0,0,0,4,37,0,210
2012,10,HOU,REG,2012_10_HOU_CHI,CHI,14,26,95,1,2,1,-7,0,0,157,33,6,-10.070919489775749,-8.468974113464355,0,4,1,1,0,35,127,0,0,0,6,-4.602463381248526,0,5,5,2,0,14,25,95,1,0,0,157,33,6,-7.730682722347753,0,4,1,1,0,0,43,1,11,4,6,2,0.0,0.0,4,2,5,4,0,0,0,0,0,0,2,32,0,3,35,2,0,0,0,0,0,0,0,3,66,2,2,0,0,42,1.0,0,1,0,1,0,0,0,0,0,0,0,0,20;42,,,62,0,0,1,1,0,0,1.0,0,0,0,0,0,8,0,59,357,1,1,2,1,1,3,31,0,306
2012,11,HOU,REG,2012_11_JAX_HOU,JAX,43,55,527,5,2,2,-23,1,0,520,176,26,19.02099215481504,14.980436617677862,0,19,9,7,2,35,149,0,1,1,10,-3.4871036334106837,0,3,2,1,0,43,55,527,5,0,0,520,176,26,23.666671152553327,0,19,9,7,2,0,48,0,16,5,19,1,2.0,6.0,10,0,0,10,0,0,0,0,1,0,1,0,0,2,20,8,2,0,0,2,1,2,76,5,162,3,5,2,0,42,0.6,0,2,0,1,0,0,0,0,0,1,1,0,42;27;25,50;47,,94,97,0,4,4,0,0,1.0,0,0,0,0,0,3,0,55,111,2,0,0,0,1,2,11,0,100
2012,12,HOU,REG,2012_12_HOU_DET,DET,29,48,315,1,1,2,-19,1,0,425,145,15,3.049332325837185,-4.025563908119996,0,13,5,4,1,28,205,3,0,0,10,9.080692408197667,0,9,3,1,1,29,48,315,1,0,0,425,145,15,5.284202670412213,0,13,5,4,1,0,51,3,13,7,29,1,3.0,22.0,6,0,0,11,0,0,0,0,1,0,1,0,0,8,66,4,1,0,0,1,0,2,10,5,121,2,3,1,0,45,0.6666666666666666,0,0,1,1,0,0,0,0,0,0,1,0,45;32,51,,77,51,0,4,4,0,0,1.0,1,1,0,0,32,6,0,53,286,3,1,0,0,1,4,32,0,254
2012,13,HOU,REG,2012_13_HOU_TEN,TEN,21,35,207,2,0,0,0,0,0,200,122,11,0.9346435802067177,-7.2683411836624146,0,8,4,2,1,35,124,1,1,0,5,-2.0918332514120266,0,3,1,0,0,21,35,207,2,0,0,200,122,11,0.9346435802067177,0,8,4,2,1,0,47,0,8,7,33,2,6.0,44.0,7,3,27,16,0,0,0,0,1,0,3,0,0,11,97,3,1,0,0,1,0,4,67,1,14,1,1,0,0,50,1.0,0,0,0,0,1,0,0,0,0,0,0,0,50,,,50,0,0,3,3,0,0,1.0,0,0,0,0,0,10,0,64,489,5,0,1,1,2,6,65,0,404
2012,14,HOU,REG,2012_14_HOU_NE,NE,21,36,247,0,1,2,-24,1,0,216,153,10,-4.622833483474096,-4.452771031194263,0,10,7,4,0,27,100,2,0,0,7,-0.4770906404883135,0,3,2,1,0,21,36,247,0,0,0,216,153,10,-1.2009211295226123,0,10,7,4,0,0,27,0,48,3,11,2,1.0,7.0,7,1,1,2,0,0,0,0,1,0,0,0,0,7,70,2,1,0,0,1,0,2,1,2,39,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,2,0,0,1.0,0,0,0,0,0,7,0,59,345,1,1,0,0,2,4,50,0,295
2012,15,HOU,REG,2012_15_IND_HOU,IND,23,31,261,1,0,3,-22,0,0,303,63,13,8.882293801658532,9.039924510063663,0,7,5,3,1,32,178,0,0,0,8,-1.9712272997518312,0,4,3,3,0,23,31,261,1,0,0,303,63,13,13.329603429089046,0,7,5,3,1,1,44,1,5,9,51,1,5.0,38.0,10,0,0,5,0,0,0,8,0,0,1,0,0,9,69,4,0,0,0,0,0,2,12,1,18,5,6,1,0,46,0.8333333333333334,0,2,2,1,0,0,0,0,0,0,1,0,29;35;27;46;33,50,,170,50,0,2,2,0,0,1.0,0,0,0,0,0,3,0,52,127,1,1,0,0,0,2,18,0,109
2012,16,HOU,REG,2012_16_MIN_HOU,MIN,18,33,178,0,0,4,-25,1,1,270,76,8,-9.736243348365884,-10.298041412324617,0,9,4,0,0,16,34,0,1,1,1,-9.134974442888051,0,1,1,0,0,18,33,178,0,0,0,270,76,8,-0.825982528780739,0,9,4,0,0,0,58,1,11,7,13,1,1.0,3.0,5,0,0,4,0,0,0,0,1,0,1,0,0,9,60,3,2,1,0,3,2,2,16,4,84,2,2,0,0,51,1.0,0,0,1,0,1,0,0,0,0,0,0,0,51;33,,,84,0,0,0,0,0,0,,0,0,0,0,0,7,0,65,353,2,0,0,0,1,6,50,0,303
2012,17,HOU,REG,2012_17_HOU_IND,IND,24,36,275,0,2,4,-25,0,0,305,147,14,2.0956787341659666,1.0486044817500644,0,11,6,4,0,20,102,1,0,0,3,1.3785844002724863,0,2,2,1,0,24,36,275,0,0,0,305,147,14,7.658509779064069,0,11,6,4,0,0,38,0,18,6,19,0,1.0,7.0,5,0,0,5,0,0,0,0,0,0,0,0,0,9,64,5,0,0,0,0,0,1,23,4,111,3,4,1,0,51,0.75,0,0,2,0,1,0,0,0,0,0,1,0,51;37;37,52,,125,52,0,1,1,0,0,1.0,0,0,0,0,0,2,0,55,101,0,0,1,0,0,1,19,0,82
2012,18,HOU,POST,2012_18_CIN_HOU,CIN,29,38,262,0,1,0,0,0,0,180,120,13,-1.7387844510760644,10.01442563202646,0,12,6,3,0,39,158,1,0,0,8,-3.5983826810261235,0,6,4,0,0,29,36,262,0,0,0,180,120,13,-1.1741145942162277,0,12,6,3,0,0,38,2,2,5,20,0,2.0,9.0,3,1,14,11,0,0,0,0,0,0,0,0,0,7,55,4,0,0,0,0,0,2,14,2,47,4,4,0,0,48,1.0,0,3,0,1,0,0,0,0,0,0,0,0,48;27;22;24,,,121,0,0,1,1,0,0,1.0,0,0,0,0,0,3,0,48,126,1,0,0,0,0,3,12,0,114
2012,19,HOU,POST,2012_19_HOU_NE,NE,34,51,343,2,1,1,-9,1,0,347,134,19,2.4791112670570032,0.23828592954897412,1,16,7,5,0,23,91,1,0,0,5,3.7265029221307486,0,2,2,1,0,34,51,343,2,1,0,347,134,19,4.236364677817317,1,16,7,5,0,0,28,0,42,3,4,0,1.0,9.0,7,0,0,0,0,1,0,0,1,0,0,0,0,3,20,6,1,2,2,3,0,3,17,5,230,2,2,0,0,55,1.0,0,1,0,0,1,0,0,0,0,0,0,0,27;55,,,82,0,0,2,2,0,0,1.0,0,0,0,0,0,5,0,43,182,2,1,1,1,1,1,0,0,162
2013,1,HOU,REG,2013_01_HOU_SD,LAC,34,45,346,3,1,2,-17,0,0,279,152,19,10.3470591900053,12.815164639191194,0,14,7,5,0,28,120,0,0,0,5,-2.2382548798850124,0,2,2,0,0,34,44,346,3,0,0,279,152,19,16.386145258752865,0,14,7,5,0,0,29,6,6,3,13,0,2.0,12.0,5,1,18,7,1,0,0,0,0,0,0,0,0,7,73,4,0,0,0,0,0,3,21,4,116,1,2,1,0,41,0.5,0,0,0,1,0,0,0,0,0,0,1,0,41,51,,41,51,0,4,4,0,0,1.0,1,1,0,0,41,3,0,58,135,3,0,1,0,1,1,5,0,130
2013,2,HOU,REG,2013_02_TEN_HOU,TEN,26,48,298,3,2,2,-18,0,0,402,99,15,-6.641219505037267,-5.099247491106074,0,14,7,5,0,28,172,1,0,0,9,5.3911437016971835,1,7,4,1,1,26,47,298,3,0,0,402,99,15,-3.4021086555887865,0,14,7,5,0,0,50,4,6,7,26,0,4.0,19.0,8,0,0,6,0,0,1,0,0,0,0,0,0,5,40,8,0,0,0,0,0,5,9,4,104,0,3,3,0,,0.0,0,0,0,0,0,0,0,0,0,1,2,0,,50;50;46,,0,146,0,2,2,0,0,1.0,0,0,0,0,0,7,0,61,338,5,0,2,1,0,4,18,0,300
2013,3,HOU,REG,2013_03_HOU_BAL,BAL,25,35,194,0,1,3,-24,0,0,223,46,11,-11.82171841349003,5.522111143384661,0,8,4,0,0,23,94,0,0,0,5,-2.454071865126025,0,2,0,0,0,25,35,194,0,0,0,223,46,11,-8.130220337296064,0,8,4,0,0,0,40,0,24,6,15,1,2.0,10.0,3,0,0,2,0,0,0,0,0,0,0,0,0,14,113,6,0,0,0,0,0,2,18,2,55,3,3,0,0,47,1.0,0,2,0,1,0,0,0,0,0,0,0,0,27;29;47,,,103,0,0,0,0,0,0,,0,0,0,0,0,5,0,59,252,3,0,2,0,1,2,93,1,159
2013,4,HOU,REG,2013_04_SEA_HOU,SEA,31,49,355,2,2,4,-30,0,0,386,134,20,-5.5293848015789955,0.43242202729594953,0,18,9,4,0,35,151,0,1,1,7,-7.552303895281032,0,6,4,1,0,31,49,355,2,1,0,386,134,20,-0.3756063270920964,0,18,9,4,0,0,40,8,20,5,26,2,5.0,32.0,10,1,1,3,0,0,0,0,0,0,1,0,0,6,86,4,2,0,1,2,1,1,1,2,52,2,2,0,0,42,1.0,0,1,0,1,0,0,0,0,0,0,0,0,22;42,,,64,0,0,2,2,0,0,1.0,0,0,0,0,0,7,0,60,256,2,0,1,1,1,4,60,0,176
2013,5,HOU,REG,2013_05_HOU_SF,SF,22,40,188,0,3,1,-6,0,0,300,85,9,-14.426632318166533,-7.611720913495773,0,7,3,0,0,30,131,0,1,1,7,-6.672756910556927,0,5,2,0,0,22,39,188,0,0,0,300,85,9,-12.528119091396668,0,7,3,0,0,0,35,8,10,5,17,1,1.0,6.0,5,0,0,4,0,0,0,0,1,-9,0,0,0,7,52,4,1,1,0,2,1,3,20,6,140,1,2,1,0,41,0.5,0,0,0,1,0,0,0,0,0,1,0,0,41,45,,41,45,0,0,0,0,0,,0,0,0,0,0,3,0,60,151,1,0,0,0,1,2,28,0,123
2013,6,HOU,REG,2013_06_STL_HOU,LA,27,38,284,0,2,5,-17,1,0,208,137,13,-6.33577933268754,2.519469120000538,0,13,4,3,1,30,153,1,0,0,9,4.169668138725683,0,5,4,2,0,27,38,284,0,1,1,208,137,13,-8.795153863801549,0,13,4,3,1,0,26,10,16,2,4,0,0.0,0.0,3,0,0,0,0,0,0,0,1,0,0,0,0,7,95,4,3,0,0,3,2,2,6,4,97,2,2,0,0,35,1.0,0,1,1,0,0,0,0,0,0,0,0,0,20;35,,,55,0,0,1,1,0,0,1.0,0,0,0,0,0,2,0,44,78,0,0,1,1,0,0,0,0,58
2013,7,HOU,REG,2013_07_HOU_KC,KC,15,25,271,1,0,5,-50,2,1,271,113,10,0.5208344447440498,2.8387268781661987,0,11,6,6,2,24,73,0,0,0,4,-3.5683538180730063,0,2,0,0,0,15,25,271,1,0,0,271,113,10,12.929713497999128,0,11,6,6,2,0,59,0,0,3,13,1,2.0,9.0,6,1,4,4,0,0,0,0,1,0,1,0,0,4,40,6,2,0,0,2,1,1,6,1,22,3,3,0,0,48,1.0,0,1,0,2,0,0,0,0,0,0,0,0,48;21;47,,,116,0,0,1,1,0,0,1.0,0,0,0,0,0,5,0,58,249,3,0,1,0,0,4,32,0,217
2013,9,HOU,REG,2013_09_IND_HOU,IND,20,34,350,3,0,1,-10,0,0,391,86,16,15.224521169588229,1.8612254749644885,0,14,10,6,2,33,143,0,0,0,6,-3.4886349970765878,0,2,1,1,0,20,33,350,3,0,0,391,86,16,17.6790175380832,0,14,10,6,2,0,31,5,7,5,27,0,4.0,26.0,11,0,0,4,0,0,0,37,0,0,0,0,0,5,86,5,1,0,1,1,0,2,15,4,104,1,4,3,0,43,0.25,0,0,0,1,0,0,0,0,0,2,1,0,43,49;43;55,,43,147,0,3,3,0,0,1.0,0,0,0,0,0,4,0,57,164,1,1,0,0,2,1,34,0,130
2013,10,HOU,REG,2013_10_HOU_ARI,ARI,22,43,201,3,0,3,-42,1,1,350,75,15,-7.9650780747201875,-5.429119562230459,0,11,3,1,0,21,76,0,0,0,2,-1.2668300631181593,0,2,1,0,0,22,41,201,3,0,0,350,75,15,5.273552716331324,0,11,3,1,0,0,46,4,12,1,4,2,1.0,6.0,8,1,0,5,0,0,0,0,0,0,2,0,0,7,53,6,1,0,0,1,1,2,12,5,118,1,2,0,1,48,0.5,0,0,0,1,0,0,0,0,0,0,0,0,48,,40,48,0,40,3,3,0,0,1.0,0,0,0,0,0,7,0,65,412,2,0,1,0,0,6,74,0,338
2013,11,HOU,REG,2013_11_OAK_HOU,LV,25,49,325,1,1,2,-21,1,0,385,153,10,-8.173870222727658,-12.55993222196897,0,9,7,7,1,21,90,0,0,0,3,-4.906889840902295,0,4,3,0,0,25,48,325,1,2,1,385,153,10,-10.539421270744299,0,9,7,7,1,1,42,5,15,4,25,0,2.0,21.0,7,0,0,3,0,0,0,0,2,0,0,0,0,9,50,6,3,0,0,3,1,7,125,3,65,3,3,0,0,51,1.0,0,1,1,0,1,0,0,0,0,0,0,0,51;26;30,,,107,0,0,2,2,0,0,1.0,0,0,0,0,0,9,0,60,442,2,0,0,2,3,4,30,0,372
2013,12,HOU,REG,2013_12_JAX_HOU,JAX,18,34,169,0,1,2,-28,0,0,222,86,5,-11.173962696995492,-11.267066560685635,0,4,2,2,0,21,77,0,0,0,5,-4.132736013212707,0,2,2,1,0,18,32,169,0,0,0,222,86,5,-5.158774544792155,0,4,2,2,0,0,45,7,19,6,21,0,3.0,20.0,13,0,0,5,0,0,0,25,0,0,0,0,0,2,22,5,0,0,0,0,0,3,19,3,60,2,2,0,0,49,1.0,0,1,0,1,0,0,0,0,0,0,0,0,49;20,,,69,0,0,0,0,0,0,,0,0,0,0,0,7,0,53,314,1,0,0,0,4,3,14,0,300
2013,13,HOU,REG,2013_13_NE_HOU,NE,15,30,272,0,1,1,-8,0,0,321,113,11,3.7310056756780927,-7.05662476164954,0,11,5,4,1,28,121,4,0,0,8,6.345159563526977,0,2,1,1,0,15,28,272,0,0,0,321,113,11,8.098835127946872,0,11,5,4,1,0,52,5,11,1,1,0,1.0,6.0,5,1,31,5,0,0,0,0,0,0,0,0,0,2,25,4,0,0,0,0,0,1,6,2,71,1,1,0,0,43,1.0,0,0,0,1,0,0,0,0,0,0,0,0,43,,,43,0,0,4,4,0,0,1.0,0,0,0,0,0,3,0,55,134,1,1,0,0,1,1,11,0,123
2013,14,HOU,REG,2013_14_HOU_JAX,JAX,33,58,357,2,2,3,-34,1,0,504,126,19,3.401363444165773,-2.423534542322159,0,13,6,5,1,19,83,0,0,0,3,-0.8403384792618454,0,1,1,0,0,33,58,357,2,0,0,504,126,19,7.312383031240179,0,13,6,5,1,0,37,0,8,4,11,0,1.0,6.0,4,0,0,3,0,0,0,0,1,0,0,0,0,14,177,6,1,0,0,1,0,3,21,3,40,2,2,0,0,34,1.0,0,0,2,0,0,0,0,0,0,0,0,0,34;31,,,65,0,0,2,2,0,0,1.0,0,0,0,0,0,5,0,59,219,2,0,1,0,2,2,25,0,194
2013,15,HOU,REG,2013_15_HOU_IND,IND,18,34,168,0,2,4,-36,1,0,259,65,6,-23.776458364807528,-13.3354151950163,0,4,2,2,0,25,107,0,2,0,6,0.6285206374013796,0,1,0,0,0,18,34,168,0,0,0,259,65,6,-16.915167881595895,0,4,2,2,0,0,43,0,34,4,8,1,1.0,1.0,4,1,32,5,0,0,0,0,3,0,0,0,0,14,114,6,3,0,0,3,0,2,11,4,108,1,1,0,0,49,1.0,0,0,0,1,0,0,0,0,0,0,0,0,49,,,49,0,0,0,0,0,0,,0,0,0,0,0,8,0,56,396,3,0,0,2,3,3,67,0,289
